Scheme Code,Scheme Name,Fund House,Category,Latest_NAV,Return_1Y,Return_3Y,Return_5Y,Expense_Ratio,Risk_Level,AUM_Cr
153961,Axis Multi-Asset Active FoF - Direct Plan - IDCW,Axis Mutual Fund,Open Ended Schemes,10.5178,26.5,7.41,99.43,0.94,High,12086.8
153963,Axis Multi-Asset Active FoF - Regular Plan - Growth,Axis Mutual Fund,Open Ended Schemes,10.453,-1.02,57.95,131.34,1.76,Moderate,25190.97
153962,Axis Multi-Asset Active FoF - Regular Plan - IDCW,Axis Mutual Fund,Open Ended Schemes,10.453,12.72,28.09,93.31,0.17,High,30577.28
150618,Axis Silver Fund of Fund - Regular Plan - IDCW Option,Axis Mutual Fund,Open Ended Schemes,36.6687,30.08,40.41,20.8,1.75,Very High,36158.1
150617,Axis Silver Fund of Fund -Regular Plan- Growth Option,Axis Mutual Fund,Open Ended Schemes,36.67,9.79,46.08,123.68,2.37,Moderate,7075.15
150616,Axis Silver Fund of Fund- Direct Plan - IDCW Option,Axis Mutual Fund,Open Ended Schemes,37.3886,8.44,7.79,36.62,0.85,High,41110.02
150615,Axis Silver Fund of Fund- Direct Plan-Growth Option,Axis Mutual Fund,Open Ended Schemes,37.3891,-5.94,65.52,106.6,2.45,High,33143.38
118485,Bandhan Aggressive Hybrid Passive FOF - Direct Plan - Growth,Bandhan Mutual Fund,Open Ended Schemes,53.0966,-6.0,23.35,94.36,0.69,High,14022.15
118484,Bandhan Aggressive Hybrid Passive FOF - Direct Plan - IDCW,Bandhan Mutual Fund,Open Ended Schemes,36.5519,14.78,70.54,142.86,2.46,Low,41442.75
112332,Bandhan Aggressive Hybrid Passive FOF - Regular Plan - Growth,Bandhan Mutual Fund,Open Ended Schemes,48.8695,26.89,49.46,51.91,1.55,Moderate,40212.96
112331,Bandhan Aggressive Hybrid Passive FOF - Regular Plan - IDCW,Bandhan Mutual Fund,Open Ended Schemes,26.6702,7.76,42.46,40.44,1.01,High,20811.48
118486,Bandhan Conservative Hybrid Passive FOF - Direct Plan - Growth,Bandhan Mutual Fund,Open Ended Schemes,37.1976,30.19,28.4,100.05,0.66,High,42153.99
118487,Bandhan Conservative Hybrid Passive FOF - Direct Plan - IDCW,Bandhan Mutual Fund,Open Ended Schemes,17.5787,9.94,26.23,55.09,2.13,High,22122.89
112327,Bandhan Conservative Hybrid Passive FOF - Regular Plan - Growth,Bandhan Mutual Fund,Open Ended Schemes,34.5877,-8.26,18.83,105.63,1.92,Moderate,2787.3
112328,Bandhan Conservative Hybrid Passive FOF - Regular Plan - IDCW,Bandhan Mutual Fund,Open Ended Schemes,16.7727,34.81,58.3,43.94,2.31,Moderate,25494.92
154129,Bandhan Gold ETF FOF-Direct-Growth,Bandhan Mutual Fund,Open Ended Schemes,9.2294,32.08,13.91,93.31,0.91,Moderate,13270.36
154130,Bandhan Gold ETF FOF-Regular-Growth,Bandhan Mutual Fund,Open Ended Schemes,9.2103,-6.27,6.58,90.52,2.14,Low,8887.77
118408,Bandhan Income Plus Arbitrage Active FOF - Direct Plan - Annual IDCW,Bandhan Mutual Fund,Open Ended Schemes,15.0074,-5.78,64.9,32.99,2.25,High,19767.78
118409,Bandhan Income Plus Arbitrage Active FOF - Direct Plan - Daily IDCW,Bandhan Mutual Fund,Open Ended Schemes,12.4404,2.36,33.07,96.07,0.35,Moderate,46687.97
118414,Bandhan Income Plus Arbitrage Active FOF - Direct Plan - Fortnightly IDCW,Bandhan Mutual Fund,Open Ended Schemes,12.4359,27.53,61.04,135.35,1.78,Low,42225.14
118410,Bandhan Income Plus Arbitrage Active FOF - Direct Plan - Growth,Bandhan Mutual Fund,Open Ended Schemes,48.8697,33.1,72.77,145.47,0.11,Moderate,2837.36
118411,Bandhan Income Plus Arbitrage Active FOF - Direct Plan - Half Yearly IDCW,Bandhan Mutual Fund,Open Ended Schemes,16.222,-4.02,9.2,25.83,1.66,Very High,17978.65
131398,Bandhan Income Plus Arbitrage Active FOF - Direct Plan - Periodic IDCW,Bandhan Mutual Fund,Open Ended Schemes,16.7974,9.34,13.52,115.63,2.1,Low,37479.53
118413,Bandhan Income Plus Arbitrage Active FOF - Direct Plan - Quarterly IDCW,Bandhan Mutual Fund,Open Ended Schemes,13.14,-1.02,28.09,91.88,1.15,Very High,34400.49
118412,Bandhan Income Plus Arbitrage Active FOF - Direct Plan - Weekly IDCW,Bandhan Mutual Fund,Open Ended Schemes,12.4559,4.16,48.3,12.35,2.27,Very High,23043.8
108547,Bandhan Income Plus Arbitrage Active FOF - Regular Plan - Annual IDCW,Bandhan Mutual Fund,Open Ended Schemes,14.7165,31.95,25.81,49.31,0.93,Low,41523.91
117868,Bandhan Income Plus Arbitrage Active FOF - Regular Plan - Daily IDCW,Bandhan Mutual Fund,Open Ended Schemes,12.3727,30.95,8.25,137.15,1.48,Very High,40643.35
115874,Bandhan Income Plus Arbitrage Active FOF - Regular Plan - Fortnightly IDCW,Bandhan Mutual Fund,Open Ended Schemes,12.1961,11.05,51.28,72.55,2.0,Moderate,825.8
108545,Bandhan Income Plus Arbitrage Active FOF - Regular Plan - Growth,Bandhan Mutual Fund,Open Ended Schemes,46.3624,33.85,48.87,69.3,0.84,Very High,8180.81
108546,Bandhan Income Plus Arbitrage Active FOF - Regular Plan - Half Yearly IDCW,Bandhan Mutual Fund,Open Ended Schemes,13.1332,20.14,17.84,64.18,0.93,Low,14494.76
131399,Bandhan Income Plus Arbitrage Active FOF - Regular Plan - Periodic IDCW,Bandhan Mutual Fund,Open Ended Schemes,16.213,29.35,59.13,20.62,0.57,High,22933.0
108544,Bandhan Income Plus Arbitrage Active FOF - Regular Plan - Quarterly IDCW,Bandhan Mutual Fund,Open Ended Schemes,13.0298,23.73,5.33,135.39,1.53,High,16057.05
117867,Bandhan Income Plus Arbitrage Active FOF - Regular Plan - Weekly IDCW,Bandhan Mutual Fund,Open Ended Schemes,12.3905,28.61,15.97,149.44,1.76,Moderate,13266.41
118489,Bandhan Multi-Asset Passive FOF - Direct Plan - Growth,Bandhan Mutual Fund,Open Ended Schemes,44.298,9.75,70.14,40.06,1.25,Very High,9512.34
118488,Bandhan Multi-Asset Passive FOF - Direct Plan - IDCW,Bandhan Mutual Fund,Open Ended Schemes,21.2785,-6.87,10.2,40.21,1.62,High,36307.82
112329,Bandhan Multi-Asset Passive FOF - Regular Plan - Growth,Bandhan Mutual Fund,Open Ended Schemes,41.222,8.41,31.78,110.99,1.27,Very High,37766.91
112330,Bandhan Multi-Asset Passive FOF - Regular Plan - IDCW,Bandhan Mutual Fund,Open Ended Schemes,20.1991,8.63,36.45,10.54,0.92,Low,20432.76
154136,Bandhan Silver ETF FOF-Direct-Growth,Bandhan Mutual Fund,Open Ended Schemes,7.1319,27.85,32.34,72.38,2.12,Very High,12407.17
154135,Bandhan Silver ETF FOF-Regular-Growth,Bandhan Mutual Fund,Open Ended Schemes,7.1171,-0.43,31.5,21.13,1.93,Moderate,23557.89
153795,Baroda BNP Paribas Gold ETF Fund of Funds Direct Growth,Baroda BNP Paribas Mutual Fund,Open Ended Schemes,13.9401,7.25,25.78,124.25,0.44,Low,28719.4
153794,Baroda BNP Paribas Gold ETF Fund of Funds Regular Growth,Baroda BNP Paribas Mutual Fund,Open Ended Schemes,13.9068,22.66,60.72,21.94,0.99,Moderate,566.96
153536,Baroda BNP Paribas Income Plus Arbitrage Active FOF Direct Growth,Baroda BNP Paribas Mutual Fund,Open Ended Schemes,10.66,-1.91,31.93,130.41,0.15,Low,33619.94
153540,Baroda BNP Paribas Income Plus Arbitrage Active FOF Direct IDCW Payout,Baroda BNP Paribas Mutual Fund,Open Ended Schemes,10.66,-7.06,21.13,14.55,0.96,High,20143.47
153541,Baroda BNP Paribas Income Plus Arbitrage Active FOF Regular Growth,Baroda BNP Paribas Mutual Fund,Open Ended Schemes,10.6373,27.7,69.76,19.33,0.39,Very High,7165.13
153538,Baroda BNP Paribas Income Plus Arbitrage Active FOF Regular IDCW Payout,Baroda BNP Paribas Mutual Fund,Open Ended Schemes,10.6373,18.86,11.14,53.97,2.02,Low,47006.42
153552,Baroda BNP Paribas Multi Asset Active FOF Direct Growth,Baroda BNP Paribas Mutual Fund,Open Ended Schemes,11.2275,26.09,40.42,70.43,0.99,High,19942.15
153550,Baroda BNP Paribas Multi Asset Active FOF Direct IDCW Payout,Baroda BNP Paribas Mutual Fund,Open Ended Schemes,11.2275,15.2,33.99,110.46,0.7,Moderate,18358.54
153548,Baroda BNP Paribas Multi Asset Active FOF Regular Growth,Baroda BNP Paribas Mutual Fund,Open Ended Schemes,11.1213,14.26,24.23,60.33,0.61,Low,21725.95
153549,Baroda BNP Paribas Multi Asset Active FOF Regular ICDW Payout,Baroda BNP Paribas Mutual Fund,Open Ended Schemes,11.1213,22.59,50.14,121.6,1.1,High,16543.56
152183,DSP Gold ETF Fund of Fund - Direct - Growth,DSP Mutual Fund,Open Ended Schemes,22.1802,3.66,69.4,117.99,1.5,High,21826.55
152184,DSP Gold ETF Fund of Fund - Direct - IDCW,DSP Mutual Fund,Open Ended Schemes,22.1802,27.1,44.57,107.16,1.01,High,40492.37
152182,DSP Gold ETF Fund of Fund - Regular - Growth,DSP Mutual Fund,Open Ended Schemes,21.9655,16.98,49.35,94.84,1.0,High,43754.52
152181,DSP Gold ETF Fund of Fund - Regular - IDCW,DSP Mutual Fund,Open Ended Schemes,21.9655,5.63,12.86,82.9,2.25,High,5076.29
130493,DSP Income Plus Arbitrage Omni FoF - Direct Plan - Growth,DSP Mutual Fund,Open Ended Schemes,23.7379,0.36,10.17,45.08,1.65,High,32982.15
130491,DSP Income Plus Arbitrage Omni FoF - Direct Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,18.4098,1.03,65.85,54.1,1.88,Moderate,43606.54
130492,DSP Income Plus Arbitrage Omni FoF - Regular Plan - Growth,DSP Mutual Fund,Open Ended Schemes,22.3419,31.69,33.89,116.92,1.09,Moderate,41705.38
130490,DSP Income Plus Arbitrage Omni FoF - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,16.5056,20.65,49.28,28.69,1.01,Moderate,19161.05
154167,DSP Multi Asset Omni Fund of Funds - Direct - Growth,DSP Mutual Fund,Open Ended Schemes,9.9063,23.97,38.54,32.39,1.32,Low,24887.76
154166,DSP Multi Asset Omni Fund of Funds - Direct - IDCW,DSP Mutual Fund,Open Ended Schemes,9.9063,15.05,26.44,94.1,1.65,Very High,47253.74
154165,DSP Multi Asset Omni Fund of Funds - Regular - Growth,DSP Mutual Fund,Open Ended Schemes,9.8796,28.69,33.32,113.05,0.89,Moderate,19786.66
154168,DSP Multi Asset Omni Fund of Funds - Regular - IDCW,DSP Mutual Fund,Open Ended Schemes,9.8796,7.33,13.8,40.94,1.79,Moderate,26760.0
153487,DSP Silver ETF Fund of Fund - Direct - Growth,DSP Mutual Fund,Open Ended Schemes,22.6197,10.93,20.7,103.29,2.43,Low,11408.46
153489,DSP Silver ETF Fund of Fund - Direct - IDCW,DSP Mutual Fund,Open Ended Schemes,22.6197,28.33,58.34,56.62,0.74,High,29663.85
153486,DSP Silver ETF Fund of Fund - Regular - Growth,DSP Mutual Fund,Open Ended Schemes,22.5085,32.32,60.65,75.89,1.3,High,6023.67
153488,DSP Silver ETF Fund of Fund - Regular - IDCW,DSP Mutual Fund,Open Ended Schemes,22.5085,27.99,71.63,65.46,0.61,High,9003.14
149401,BHARAT Bond ETF FOF - April 2032 Direct Growth,Edelweiss Mutual Fund,Open Ended Schemes,13.4696,-9.34,7.58,21.66,1.44,Low,44520.74
149402,BHARAT Bond ETF FOF - April 2032 Direct Plan Dividend,Edelweiss Mutual Fund,Open Ended Schemes,13.4696,32.48,67.1,91.77,1.56,Low,43699.34
149400,BHARAT Bond ETF FOF - April 2032 Regular Plan Dividend,Edelweiss Mutual Fund,Open Ended Schemes,13.4696,-9.06,8.57,34.88,0.26,High,6774.18
149399,BHARAT Bond ETF FOF - April 2032 Regular Plan Growth,Edelweiss Mutual Fund,Open Ended Schemes,13.4696,18.09,70.48,137.56,1.58,High,4744.09
150989,BHARAT Bond ETF FOF - April 2033 - Direct Plan - Growth,Edelweiss Mutual Fund,Open Ended Schemes,13.0943,-0.98,15.91,10.3,1.67,High,12370.29
150990,BHARAT Bond ETF FOF - April 2033 - Direct Plan - IDCW,Edelweiss Mutual Fund,Open Ended Schemes,13.0943,-6.24,61.98,97.34,0.93,High,38712.31
150991,BHARAT Bond ETF FOF - April 2033 - Regular Plan - Growth,Edelweiss Mutual Fund,Open Ended Schemes,13.0943,23.12,36.17,67.67,1.32,Moderate,45558.02
150988,BHARAT Bond ETF FOF - April 2033 - Regular Plan - IDCW,Edelweiss Mutual Fund,Open Ended Schemes,13.0942,19.14,21.97,36.8,0.53,Moderate,29624.46
147857,Bharat Bond FOF - April 2030 - Direct Plan - Growth Option,Edelweiss Mutual Fund,Open Ended Schemes,15.9831,22.51,62.41,31.83,0.85,High,1965.06
147855,BHARAT Bond FOF - April 2030 - Direct Plan - IDCW Option,Edelweiss Mutual Fund,Open Ended Schemes,15.9831,19.01,47.62,121.51,0.6,High,20433.2
147854,Bharat Bond FOF - April 2030 - Regular Plan - Growth Option,Edelweiss Mutual Fund,Open Ended Schemes,15.9831,9.12,44.6,10.31,0.73,High,19972.52
147856,BHARAT Bond FOF - April 2030 - Regular Plan - IDCW Option,Edelweiss Mutual Fund,Open Ended Schemes,15.9831,6.82,41.37,80.61,2.29,High,44404.51
148449,BHARAT Bond FOF - April 2025 - Direct Plan - IDCW Option,Edelweiss Mutual Fund,Open Ended Schemes,12.8931,16.22,51.25,74.99,2.41,Low,11868.59
148447,BHARAT Bond FOF - April 2025 - Regular Plan - IDCW Option,Edelweiss Mutual Fund,Open Ended Schemes,12.8931,22.22,28.85,97.47,1.66,Moderate,10042.01
148446,BHARAT Bond FOF- April 2025- Direct Pan- Growth Option,Edelweiss Mutual Fund,Open Ended Schemes,12.8931,6.36,43.7,144.87,1.25,High,7175.54
148448,BHARAT Bond FOF- April 2025- Regular Plan- Growth Option,Edelweiss Mutual Fund,Open Ended Schemes,12.8931,27.68,59.62,58.02,1.79,Low,10292.0
148453,BHARAT Bond FOF - April 2031 - Direct Plan - IDCW Option,Edelweiss Mutual Fund,Open Ended Schemes,14.2708,29.51,49.61,86.87,1.54,Very High,4728.65
148451,BHARAT Bond FOF - April 2031 - Regular Plan - IDCW Option,Edelweiss Mutual Fund,Open Ended Schemes,14.2708,0.63,19.66,137.27,0.85,High,20453.2
148450,BHARAT Bond FOF- April 2031- Direct Plan- Growth Option,Edelweiss Mutual Fund,Open Ended Schemes,14.2708,-1.54,22.24,83.96,0.72,Very High,44949.22
148452,BHARAT Bond FOF- April 2031- Regular Plan- Growth Option,Edelweiss Mutual Fund,Open Ended Schemes,14.2708,-9.73,25.68,64.54,1.33,High,31684.95
150581,Edelweiss Gold and Silver ETF FOF - Direct Plan - Growth,Edelweiss Mutual Fund,Open Ended Schemes,32.014,7.3,55.19,23.96,0.19,Very High,1580.31
150578,Edelweiss Gold and Silver ETF FOF - Direct Plan - IDCW,Edelweiss Mutual Fund,Open Ended Schemes,32.014,1.95,24.11,75.26,0.82,Low,22113.78
150579,Edelweiss Gold and Silver ETF FOF - Regular Plan - Growth,Edelweiss Mutual Fund,Open Ended Schemes,31.533,-2.95,12.98,143.66,0.64,Low,39968.42
150580,Edelweiss Gold and Silver ETF FOF - Regular Plan - IDCW,Edelweiss Mutual Fund,Open Ended Schemes,31.533,8.7,28.65,65.53,2.47,Very High,40598.57
154208,Edelweiss Gold ETF Fund of Fund Direct Plan Growth Option,Edelweiss Mutual Fund,Open Ended Schemes,8.6929,21.99,50.41,12.38,1.35,Very High,46670.81
154209,Edelweiss Gold ETF Fund of Fund Regular Plan Growth Option,Edelweiss Mutual Fund,Open Ended Schemes,8.6792,29.78,60.15,49.16,1.88,Moderate,9920.39
153714,Edelweiss Income Plus Arbitrage Active Fund of Fund - Regular - Dividend- Payout,Edelweiss Mutual Fund,Open Ended Schemes,10.5016,-0.43,62.53,131.94,0.27,Moderate,7373.89
153712,Edelweiss Income Plus Arbitrage Active Fund of Funds - Direct Plan Growth,Edelweiss Mutual Fund,Open Ended Schemes,10.5266,28.62,22.82,51.65,1.55,Very High,35464.22
153715,Edelweiss Income Plus Arbitrage Active Fund of Funds - Direct-Dividend-Payout,Edelweiss Mutual Fund,Open Ended Schemes,10.5266,11.64,64.02,78.79,0.6,Very High,48455.98
153713,Edelweiss Income Plus Arbitrage Active Fund of Funds - Regular-Growth,Edelweiss Mutual Fund,Open Ended Schemes,10.5016,4.34,69.78,116.85,1.96,Low,19478.62
153776,Edelweiss Multi Asset Omni Fund of Fund- Direct Plan - Growth,Edelweiss Mutual Fund,Open Ended Schemes,11.3129,17.98,59.67,40.69,0.35,High,6660.39
153777,Edelweiss Multi Asset Omni Fund of Fund- Direct Plan - IDCW,Edelweiss Mutual Fund,Open Ended Schemes,11.3129,-9.17,72.39,67.48,1.83,Low,42532.21
153779,Edelweiss Multi Asset Omni Fund of Fund- Regular Plan - Growth,Edelweiss Mutual Fund,Open Ended Schemes,11.191,15.8,28.89,144.7,0.6,High,39316.28
153778,Edelweiss Multi Asset Omni Fund of Fund- Regular Plan - IDCW,Edelweiss Mutual Fund,Open Ended Schemes,11.191,26.76,30.44,28.67,1.14,Low,38865.39
154072,Edelweiss Silver ETF Fund of Fund - Direct Plan Growth Option,Edelweiss Mutual Fund,Open Ended Schemes,9.4972,21.84,24.73,70.14,0.86,High,47561.6
154075,Edelweiss Silver ETF Fund of Fund - Regular Plan Growth Option,Edelweiss Mutual Fund,Open Ended Schemes,9.4754,31.38,63.89,66.64,2.09,Moderate,8786.44
118543,Franklin India Dynamic Asset Allocation Active Fund Of Funds - Direct - Growth,Franklin Templeton Mutual Fund,Open Ended Schemes,189.0017,25.83,30.04,40.2,1.96,High,2031.49
118542,Franklin India Dynamic Asset Allocation Active Fund of funds - Direct - IDCW,Franklin Templeton Mutual Fund,Open Ended Schemes,48.5441,27.39,58.78,91.95,0.88,Moderate,28316.99
101657,Franklin India Dynamic Asset Allocation Active Fund of funds - IDCW,Franklin Templeton Mutual Fund,Open Ended Schemes,40.8279,-6.76,8.92,98.06,1.74,Very High,40058.88
101656,Franklin India Dynamic Asset Allocation Active Fund of Funds-Growth,Franklin Templeton Mutual Fund,Open Ended Schemes,165.7819,2.57,53.23,44.96,0.24,Very High,35256.06
132990,Franklin India Income Plus Arbitrage Active Fund of Funds - Direct - IDCW,Franklin Templeton Mutual Fund,Open Ended Schemes,25.1059,10.7,58.01,20.31,1.73,Low,45241.22
132987,Franklin India Income Plus Arbitrage Active Fund of Funds- Growth Plan,Franklin Templeton Mutual Fund,Open Ended Schemes,22.1914,32.47,60.88,109.33,1.45,Low,22110.97
132989,Franklin India Income Plus Arbitrage Active Fund of Funds- Growth Plan - Direct,Franklin Templeton Mutual Fund,Open Ended Schemes,25.1059,12.03,74.3,66.96,2.47,High,26439.13
132988,Franklin India Income Plus Arbitrage Active Fund of Funds- IDCW,Franklin Templeton Mutual Fund,Open Ended Schemes,22.1914,23.42,19.6,81.26,0.85,Low,22175.83
154200,Groww BSE Hospitals ETF FOF Direct Growth,Groww Mutual Fund,Open Ended Schemes,11.1333,32.43,14.02,126.43,1.56,Moderate,31656.5
154221,Groww BSE Hospitals ETF FOF Direct IDCW,Groww Mutual Fund,Open Ended Schemes,11.1334,4.96,53.62,118.25,0.59,Low,5623.31
154223,Groww BSE Hospitals ETF FOF Regular Growth,Groww Mutual Fund,Open Ended Schemes,11.1193,-3.37,22.47,80.04,1.05,High,16552.87
154222,Groww BSE Hospitals ETF FOF Regular IDCW,Groww Mutual Fund,Open Ended Schemes,11.1193,19.47,50.4,33.18,1.1,Very High,11545.72
153745,Groww BSE Power ETF FOF Direct Growth,Groww Mutual Fund,Open Ended Schemes,12.4219,-8.06,67.68,118.44,2.06,Moderate,37549.82
153746,Groww BSE Power ETF FOF Direct IDCW,Groww Mutual Fund,Open Ended Schemes,12.4219,-1.54,32.99,97.58,2.17,High,45889.61
153748,Groww BSE Power ETF FOF Regular Growth,Groww Mutual Fund,Open Ended Schemes,12.3724,9.47,22.82,70.54,0.77,Moderate,25845.65
153747,Groww BSE Power ETF FOF Regular IDCW,Groww Mutual Fund,Open Ended Schemes,12.3724,30.94,40.45,23.33,1.86,Low,9790.15
152980,Groww Gold ETF FOF - DIRECT - GROWTH,Groww Mutual Fund,Open Ended Schemes,17.3032,0.32,71.02,16.9,0.2,High,44183.79
153004,Groww Gold ETF FOF - DIRECT - IDCW,Groww Mutual Fund,Open Ended Schemes,17.3032,-8.65,58.38,35.18,1.76,Low,37956.18
153006,Groww Gold ETF FOF - REGULAR - GROWTH,Groww Mutual Fund,Open Ended Schemes,17.2145,6.97,48.43,55.54,1.82,Moderate,24975.42
153005,Groww Gold ETF FOF - REGULAR - IDCW,Groww Mutual Fund,Open Ended Schemes,17.215,15.08,9.87,76.01,1.62,High,14766.4
154028,Groww Multi Asset Omni FOF Direct Growth,Groww Mutual Fund,Open Ended Schemes,10.2271,5.44,66.11,89.74,1.32,Very High,33390.02
154058,Groww Multi Asset Omni FOF Direct IDCW,Groww Mutual Fund,Open Ended Schemes,10.2271,2.57,17.92,142.7,0.75,Low,1619.03
154057,Groww Multi Asset Omni FOF Regular Growth,Groww Mutual Fund,Open Ended Schemes,10.1677,32.12,41.45,66.64,1.71,Very High,1030.13
154059,Groww Multi Asset Omni FOF Regular IDCW,Groww Mutual Fund,Open Ended Schemes,10.1677,-0.57,55.67,83.57,2.05,Moderate,36605.81
153328,Groww Nifty 200 ETF FOF - Direct - Growth,Groww Mutual Fund,Open Ended Schemes,11.5443,22.86,21.15,83.02,0.37,Moderate,6707.25
153343,Groww Nifty 200 ETF FOF - Direct - IDCW,Groww Mutual Fund,Open Ended Schemes,11.5442,-0.31,29.11,89.85,0.42,Low,22061.22
153342,Groww Nifty 200 ETF FOF - Regular - Growth,Groww Mutual Fund,Open Ended Schemes,11.4616,7.58,30.56,50.84,0.85,Very High,45913.07
153344,Groww Nifty 200 ETF FOF - Regular - IDCW,Groww Mutual Fund,Open Ended Schemes,11.4616,21.43,15.49,78.97,2.29,Low,39819.83
153453,Groww Nifty 500 Momentum 50 ETF FOF - Direct Plan - Growth,Groww Mutual Fund,Open Ended Schemes,10.8335,21.03,5.28,128.47,2.47,Very High,45736.21
153454,Groww Nifty 500 Momentum 50 ETF FOF - Direct Plan - IDCW,Groww Mutual Fund,Open Ended Schemes,10.8454,9.46,73.27,62.82,0.42,Moderate,39078.14
