Transaction_ID,Investor_ID,Scheme_Code,Transaction_Date,Transaction_Type,Units,NAV,Amount,State,KYC_Status
TXN009560,INV109281,125497,2018-01-09,SIP,135.958,68.6975,9339.97,West Bengal,Verified
TXN007534,INV109284,119092,2018-01-09,SIP,41.125,3568.6921,146762.46,Rajasthan,Verified
TXN007456,INV109290,119092,2018-01-10,SIP,185.019,3569.3069,660389.59,Rajasthan,Verified
TXN024888,INV109291,119092,2018-01-10,SIP,152.729,3569.3069,545136.67,Gujarat,Verified
TXN007815,INV109292,118632,2018-01-10,SIP,112.717,35.1768,3965.02,Tamil Nadu,Verified
TXN014461,INV109297,120841,2018-01-11,Lumpsum,160.894,58.7766,9456.8,Rajasthan,Pending
TXN020053,INV109296,120841,2018-01-11,SIP,100.381,58.7766,5900.05,Rajasthan,Verified
TXN002860,INV109295,120841,2018-01-11,SIP,71.972,58.7766,4230.27,Tamil Nadu,Verified
TXN009299,INV109294,119551,2018-01-11,SIP,78.566,149.4769,11743.8,Gujarat,Verified
TXN003525,INV109293,120841,2018-01-11,SIP,79.572,58.7766,4676.97,Punjab,Verified
TXN024767,INV109312,119551,2018-01-12,Redemption,188.523,149.4891,28182.13,Uttar Pradesh,Verified
TXN000023,INV109311,120841,2018-01-12,SIP,125.293,58.7709,7363.58,West Bengal,Rejected
TXN010820,INV109309,119092,2018-01-12,SIP,34.458,3570.5428,123033.76,Tamil Nadu,Verified
TXN000904,INV109308,125497,2018-01-12,SIP,186.752,68.8466,12857.24,Punjab,Verified
TXN019817,INV109307,125497,2018-01-12,Lumpsum,35.229,68.8466,2425.4,Maharashtra,Verified
TXN006975,INV109306,125497,2018-01-12,SIP,9.353,68.8466,643.92,Maharashtra,Verified
TXN006645,INV109305,119092,2018-01-12,SIP,121.528,3570.5428,433920.93,Gujarat,Verified
TXN007278,INV109310,118632,2018-01-12,SIP,188.667,35.3194,6663.61,West Bengal,Verified
TXN023581,INV109303,119551,2018-01-12,Redemption,132.435,149.4891,19797.59,Maharashtra,Verified
TXN016574,INV109302,119092,2018-01-12,SIP,175.256,3570.5428,625759.05,Rajasthan,Pending
TXN011692,INV109301,119551,2018-01-12,SIP,95.248,149.4891,14238.54,Delhi,Verified
TXN021331,INV109300,119551,2018-01-12,SIP,165.235,149.4891,24700.83,Telangana,Verified
TXN015395,INV109304,120503,2018-01-12,SIP,64.35,45.0602,2899.62,Telangana,Verified
TXN008636,INV109299,120503,2018-01-12,Lumpsum,150.663,45.0602,6788.9,Punjab,Verified
TXN016475,INV109298,118632,2018-01-12,Redemption,143.196,35.3194,5057.6,Uttar Pradesh,Verified
TXN020303,INV109318,119092,2018-01-14,Redemption,176.471,3571.8037,630319.77,Telangana,Verified
TXN016982,INV109317,119092,2018-01-14,SIP,78.724,3571.8037,281186.67,Telangana,Verified
TXN020060,INV109316,119092,2018-01-14,Lumpsum,96.784,3571.8037,345693.45,West Bengal,Verified
TXN023250,INV109314,119092,2018-01-14,SIP,195.578,3571.8037,698566.22,Telangana,Verified
TXN024395,INV109313,119092,2018-01-14,SIP,98.55,3571.8037,352001.25,Karnataka,Verified
TXN017710,INV109315,119092,2018-01-14,SIP,49.888,3571.8037,178190.14,West Bengal,Verified
TXN009781,INV109326,119551,2018-01-15,SIP,145.274,149.6009,21733.12,Punjab,Verified
TXN014646,INV109328,120503,2018-01-15,SIP,116.114,45.1435,5241.79,Maharashtra,Verified
TXN000644,INV109329,119092,2018-01-15,SIP,84.565,3572.4517,302104.38,Delhi,Verified
TXN009059,INV109327,119092,2018-01-15,SIP,194.653,3572.4517,695388.44,Gujarat,Verified
TXN014369,INV109325,120503,2018-01-15,Lumpsum,170.446,45.1435,7694.53,Maharashtra,Verified
TXN008539,INV109320,120503,2018-01-15,SIP,161.752,45.1435,7302.05,Punjab,Verified
TXN008871,INV109323,125497,2018-01-15,SIP,94.821,69.0392,6546.37,Gujarat,Pending
TXN018439,INV109322,120841,2018-01-15,Lumpsum,134.007,58.8635,7888.12,Delhi,Verified
TXN015678,INV109321,118632,2018-01-15,Lumpsum,162.678,35.4,5758.8,Telangana,Verified
TXN014633,INV109319,125497,2018-01-15,Redemption,81.56,69.0392,5630.84,Rajasthan,Verified
TXN015973,INV109324,125497,2018-01-15,Lumpsum,84.803,69.0392,5854.73,Rajasthan,Verified
TXN013062,INV109337,120841,2018-01-16,SIP,152.743,58.2543,8897.94,Gujarat,Verified
TXN001927,INV109340,125497,2018-01-16,SIP,90.898,67.6438,6148.69,Delhi,Pending
TXN023357,INV109339,118632,2018-01-16,Redemption,177.539,35.3059,6268.17,Telangana,Verified
TXN008408,INV109338,118632,2018-01-16,Lumpsum,80.509,35.3059,2842.44,West Bengal,Verified
TXN020773,INV109341,120841,2018-01-16,SIP,7.218,58.2543,420.48,Karnataka,Verified
TXN000795,INV109336,125497,2018-01-16,SIP,176.215,67.6438,11919.85,Karnataka,Verified
TXN001748,INV109333,120841,2018-01-16,Lumpsum,44.15,58.2543,2571.93,West Bengal,Verified
TXN004557,INV109334,120503,2018-01-16,SIP,100.839,44.811,4518.7,Punjab,Verified
TXN024915,INV109332,120841,2018-01-16,SIP,53.453,58.2543,3113.87,West Bengal,Verified
TXN012558,INV109331,120503,2018-01-16,SIP,151.261,44.811,6778.16,Tamil Nadu,Verified
TXN009065,INV109330,119551,2018-01-16,Redemption,166.152,149.44,24829.75,West Bengal,Verified
TXN016771,INV109335,118632,2018-01-16,SIP,115.84,35.3059,4089.84,Punjab,Pending
TXN018414,INV109359,120841,2018-01-17,Redemption,35.169,58.5782,2060.14,West Bengal,Verified
TXN023487,INV109357,119551,2018-01-17,SIP,130.317,149.6553,19502.63,Uttar Pradesh,Verified
TXN012203,INV109356,119092,2018-01-17,SIP,52.116,3573.6985,186246.87,Uttar Pradesh,Verified
TXN023185,INV109355,120503,2018-01-17,SIP,177.206,45.0557,7984.14,West Bengal,Verified
TXN016413,INV109354,119551,2018-01-17,Lumpsum,29.017,149.6553,4342.55,Maharashtra,Verified
TXN020174,INV109353,120841,2018-01-17,SIP,117.557,58.5782,6886.28,Punjab,Verified
TXN015343,INV109352,119551,2018-01-17,Lumpsum,51.017,149.6553,7634.96,Tamil Nadu,Rejected
TXN005626,INV109351,120841,2018-01-17,Lumpsum,169.217,58.5782,9912.43,West Bengal,Verified
TXN007042,INV109358,120503,2018-01-17,Lumpsum,37.413,45.0557,1685.67,Gujarat,Verified
TXN012239,INV109349,119551,2018-01-17,Lumpsum,132.42,149.6553,19817.35,Rajasthan,Verified
TXN012818,INV109348,120503,2018-01-17,SIP,16.855,45.0557,759.41,Telangana,Verified
TXN022252,INV109347,118632,2018-01-17,SIP,163.129,35.745,5831.05,Tamil Nadu,Verified
TXN011984,INV109346,119551,2018-01-17,SIP,161.527,149.6553,24173.37,Telangana,Verified
TXN013038,INV109345,120841,2018-01-17,Lumpsum,97.764,58.5782,5726.84,West Bengal,Verified
TXN023251,INV109344,125497,2018-01-17,Lumpsum,67.542,67.8071,4579.83,Karnataka,Pending
TXN002674,INV109343,119551,2018-01-17,Lumpsum,31.886,149.6553,4771.91,Maharashtra,Verified
TXN000433,INV109342,120841,2018-01-17,SIP,170.697,58.5782,9999.12,Telangana,Verified
TXN013978,INV109350,119551,2018-01-17,Lumpsum,142.631,149.6553,21345.49,West Bengal,Verified
TXN019625,INV109364,120841,2018-01-18,SIP,61.77,58.05,3585.75,West Bengal,Verified
TXN006630,INV109363,125497,2018-01-18,SIP,26.058,66.4689,1732.05,Gujarat,Verified
TXN021726,INV109360,120841,2018-01-18,Lumpsum,13.74,58.05,797.61,Rajasthan,Verified
TXN010871,INV109361,120503,2018-01-18,Lumpsum,114.74,45.2456,5191.48,Telangana,Verified
TXN008117,INV109362,118632,2018-01-18,Lumpsum,165.112,35.5717,5873.31,Delhi,Verified
TXN008474,INV109371,120503,2018-01-19,SIP,29.641,45.9092,1360.79,Telangana,Verified
TXN001419,INV109374,118632,2018-01-19,SIP,71.157,35.8535,2551.23,Telangana,Verified
TXN019953,INV109373,118632,2018-01-19,SIP,127.301,35.8535,4564.19,Uttar Pradesh,Rejected
TXN023342,INV109372,125497,2018-01-19,SIP,34.895,67.0254,2338.85,Maharashtra,Verified
TXN010079,INV109370,119551,2018-01-19,SIP,106.55,149.6247,15942.51,Rajasthan,Verified
TXN002438,INV109365,118632,2018-01-19,Lumpsum,55.818,35.8535,2001.27,Delhi,Verified
TXN013924,INV109368,119092,2018-01-19,SIP,135.188,3574.9524,483290.67,Gujarat,Verified
TXN000650,INV109367,125497,2018-01-19,Lumpsum,30.399,67.0254,2037.51,Rajasthan,Verified
TXN008546,INV109366,118632,2018-01-19,Redemption,112.859,35.8535,4046.39,Uttar Pradesh,Verified
TXN000384,INV109369,120841,2018-01-19,SIP,67.37,58.3372,3930.18,Telangana,Verified
TXN001905,INV109382,119092,2018-01-22,SIP,199.651,3576.887,714129.07,Karnataka,Verified
TXN017947,INV109385,118632,2018-01-22,SIP,39.355,35.9831,1416.11,Rajasthan,Verified
TXN006572,INV109384,120503,2018-01-22,Lumpsum,7.819,45.7891,358.02,Delhi,Verified
TXN013040,INV109386,118632,2018-01-22,SIP,130.257,35.9831,4687.05,Punjab,Verified
TXN018866,INV109383,125497,2018-01-22,Lumpsum,36.893,67.6775,2496.83,Gujarat,Verified
TXN018653,INV109381,119551,2018-01-22,Lumpsum,142.793,149.6942,21375.28,West Bengal,Verified
TXN006289,INV109377,120841,2018-01-22,SIP,110.142,58.5472,6448.51,Telangana,Pending
TXN012803,INV109379,119551,2018-01-22,Lumpsum,148.188,149.6942,22182.88,Punjab,Verified
TXN005936,INV109375,119551,2018-01-22,SIP,161.037,149.6942,24106.3,Karnataka,Verified
TXN010686,INV109380,119551,2018-01-22,SIP,168.064,149.6942,25158.21,Maharashtra,Verified
TXN001883,INV109378,125497,2018-01-22,Lumpsum,92.569,67.6775,6264.84,Telangana,Verified
TXN004375,INV109376,120841,2018-01-22,SIP,46.356,58.5472,2714.01,Uttar Pradesh,Verified
TXN014656,INV109387,119551,2018-01-23,SIP,198.138,149.8059,29682.24,Gujarat,Verified
TXN007746,INV109388,119551,2018-01-23,SIP,41.949,149.8059,6284.21,Gujarat,Verified
TXN007338,INV109389,118632,2018-01-23,Lumpsum,94.859,36.4055,3453.39,Punjab,Pending
TXN011208,INV109390,125497,2018-01-23,SIP,85.814,67.2381,5769.97,Rajasthan,Verified
TXN004645,INV109391,118632,2018-01-23,SIP,103.923,36.4055,3783.37,Delhi,Rejected
TXN006568,INV109392,119551,2018-01-23,Redemption,67.952,149.8059,10179.61,Rajasthan,Verified
TXN000892,INV109393,120503,2018-01-23,Lumpsum,43.55,45.644,1987.8,Telangana,Verified
TXN012156,INV109399,119551,2018-01-24,Redemption,121.724,149.783,18232.19,Punjab,Verified
TXN010988,INV109398,120841,2018-01-24,SIP,57.041,58.4006,3331.23,Punjab,Verified
TXN009629,INV109397,125497,2018-01-24,Redemption,61.85,66.4519,4110.05,Karnataka,Verified
TXN022544,INV109395,119092,2018-01-24,Lumpsum,31.452,3578.159,112540.26,Delhi,Verified
TXN004771,INV109394,119092,2018-01-24,SIP,168.345,3578.159,602365.18,Rajasthan,Pending
TXN019618,INV109396,120503,2018-01-24,Lumpsum,98.363,45.3295,4458.75,West Bengal,Verified
TXN002671,INV109408,119551,2018-01-25,SIP,14.635,149.7498,2191.59,Uttar Pradesh,Verified
TXN011431,INV109413,118632,2018-01-25,Redemption,144.005,36.2022,5213.3,Karnataka,Verified
TXN014839,INV109412,120503,2018-01-25,SIP,70.972,45.1246,3202.58,Maharashtra,Rejected
TXN011493,INV109411,120841,2018-01-25,Redemption,75.075,58.0873,4360.9,Gujarat,Verified
TXN003060,INV109410,118632,2018-01-25,SIP,97.797,36.2022,3540.47,Gujarat,Verified
TXN012315,INV109409,119551,2018-01-25,SIP,48.201,149.7498,7218.09,Gujarat,Verified
TXN008556,INV109407,118632,2018-01-25,Lumpsum,144.223,36.2022,5221.19,Maharashtra,Verified
TXN015692,INV109405,119551,2018-01-25,SIP,114.487,149.7498,17144.41,Punjab,Verified
TXN014406,INV109404,120841,2018-01-25,SIP,153.796,58.0873,8933.59,West Bengal,Rejected
TXN017764,INV109403,120503,2018-01-25,Lumpsum,138.169,45.1246,6234.82,Gujarat,Verified
TXN007928,INV109402,125497,2018-01-25,Redemption,78.458,65.9743,5176.21,Uttar Pradesh,Rejected
TXN011290,INV109401,119092,2018-01-25,SIP,63.689,3578.7968,227929.99,Telangana,Verified
TXN011027,INV109400,120503,2018-01-25,Lumpsum,104.793,45.1246,4728.74,Rajasthan,Verified
TXN003766,INV109406,119551,2018-01-25,SIP,138.842,149.7498,20791.56,Punjab,Verified
TXN019530,INV109416,125497,2018-01-29,Redemption,57.301,65.4636,3751.13,West Bengal,Verified
TXN009452,INV109414,125497,2018-01-29,Redemption,198.965,65.4636,13024.97,Tamil Nadu,Verified
TXN014023,INV109415,118632,2018-01-29,SIP,149.69,36.0769,5400.35,Maharashtra,Verified
TXN001949,INV109417,119092,2018-01-29,SIP,13.634,3581.3825,48828.57,Telangana,Verified
TXN005394,INV109418,119551,2018-01-29,SIP,8.732,149.7264,1307.41,Telangana,Verified
TXN016837,INV109419,118632,2018-01-29,SIP,141.11,36.0769,5090.81,Tamil Nadu,Verified
TXN023606,INV109428,120841,2018-01-30,SIP,115.022,57.8925,6658.91,Delhi,Verified
TXN018608,INV109429,119551,2018-01-30,Lumpsum,25.439,149.6944,3808.08,Karnataka,Verified
TXN005896,INV109427,119551,2018-01-30,SIP,18.946,149.6944,2836.11,Uttar Pradesh,Pending
TXN020476,INV109431,119551,2018-01-30,SIP,95.575,149.6944,14307.04,Tamil Nadu,Verified
TXN024861,INV109430,125497,2018-01-30,Redemption,147.483,65.2116,9617.6,West Bengal,Verified
TXN000873,INV109426,119551,2018-01-30,Redemption,101.622,149.6944,15212.24,Telangana,Verified
TXN008196,INV109432,120503,2018-01-30,SIP,134.486,44.8918,6037.32,Punjab,Pending
TXN021665,INV109424,125497,2018-01-30,SIP,99.79,65.2116,6507.47,Uttar Pradesh,Verified
TXN021621,INV109423,119551,2018-01-30,SIP,160.943,149.6944,24092.27,Telangana,Verified
TXN015146,INV109422,120841,2018-01-30,SIP,8.905,57.8925,515.53,West Bengal,Verified
TXN021256,INV109421,119092,2018-01-30,Redemption,142.15,3582.0546,509189.06,Telangana,Verified
TXN020928,INV109420,120841,2018-01-30,SIP,67.663,57.8925,3917.18,Telangana,Verified
TXN015077,INV109425,118632,2018-01-30,SIP,119.645,35.8854,4293.51,Maharashtra,Pending
TXN001169,INV109442,119092,2018-01-31,SIP,193.281,3582.7053,692468.86,Telangana,Verified
TXN017719,INV109440,119551,2018-01-31,Lumpsum,30.777,149.7354,4608.41,Punjab,Rejected
TXN023808,INV109439,125497,2018-01-31,SIP,157.698,64.872,10230.18,Uttar Pradesh,Verified
TXN006742,INV109438,119092,2018-01-31,SIP,151.096,3582.7053,541332.44,Maharashtra,Verified
TXN014111,INV109441,120503,2018-01-31,Lumpsum,142.737,44.8938,6408.01,Maharashtra,Verified
TXN003550,INV109436,119551,2018-01-31,Lumpsum,66.436,149.7354,9947.82,Uttar Pradesh,Verified
TXN017570,INV109435,119551,2018-01-31,SIP,59.39,149.7354,8892.79,Telangana,Pending
TXN003754,INV109434,125497,2018-01-31,Lumpsum,7.209,64.872,467.66,Telangana,Verified
TXN002429,INV109433,119551,2018-01-31,Lumpsum,40.71,149.7354,6095.73,Uttar Pradesh,Verified
TXN002505,INV109437,120503,2018-01-31,Lumpsum,67.027,44.8938,3009.1,Rajasthan,Verified
TXN023188,INV109447,120841,2018-02-01,SIP,31.249,57.9965,1812.33,Gujarat,Verified
TXN011224,INV109445,119551,2018-02-01,SIP,57.694,149.4309,8621.27,West Bengal,Verified
TXN015978,INV109446,125497,2018-02-01,SIP,44.147,64.6604,2854.56,Telangana,Verified
TXN016275,INV109443,118632,2018-02-01,SIP,102.136,35.7358,3649.91,Uttar Pradesh,Verified
TXN010207,INV109444,120503,2018-02-01,SIP,190.879,44.8934,8569.21,Delhi,Pending
TXN006652,INV109458,118632,2018-02-02,Lumpsum,77.396,34.7973,2693.17,Telangana,Verified
TXN009224,INV109463,120503,2018-02-02,Lumpsum,113.955,43.6676,4976.14,Delhi,Verified
TXN010657,INV109462,125497,2018-02-02,SIP,20.638,62.5129,1290.14,Delhi,Rejected
TXN015331,INV109461,119092,2018-02-02,SIP,103.997,3583.9712,372722.25,Punjab,Verified
TXN011600,INV109460,120841,2018-02-02,SIP,20.939,56.6489,1186.17,Karnataka,Verified
TXN022572,INV109459,118632,2018-02-02,SIP,113.544,34.7973,3951.02,Karnataka,Pending
TXN005054,INV109464,119092,2018-02-02,SIP,141.773,3583.9712,508110.35,Gujarat,Pending
TXN011748,INV109457,125497,2018-02-02,SIP,17.485,62.5129,1093.04,Uttar Pradesh,Verified
TXN001494,INV109453,119551,2018-02-02,Redemption,129.525,149.4766,19360.96,Tamil Nadu,Verified
TXN015114,INV109455,118632,2018-02-02,SIP,177.294,34.7973,6169.35,West Bengal,Verified
TXN005580,INV109454,118632,2018-02-02,SIP,50.429,34.7973,1754.79,Karnataka,Verified
TXN009983,INV109452,120841,2018-02-02,SIP,80.823,56.6489,4578.53,Karnataka,Rejected
TXN004412,INV109451,120503,2018-02-02,SIP,30.56,43.6676,1334.48,Gujarat,Pending
TXN017617,INV109450,119551,2018-02-02,SIP,25.219,149.4766,3769.65,Maharashtra,Verified
TXN017067,INV109449,119092,2018-02-02,SIP,11.525,3583.9712,41305.27,Gujarat,Verified
TXN003738,INV109448,118632,2018-02-02,SIP,52.316,34.7973,1820.46,Telangana,Verified
TXN023512,INV109456,118632,2018-02-02,SIP,56.961,34.7973,1982.09,Tamil Nadu,Verified
TXN020295,INV109465,119092,2018-02-04,SIP,101.195,3585.2874,362813.16,Delhi,Verified
TXN012305,INV109476,118632,2018-02-05,SIP,115.701,34.6657,4010.86,Uttar Pradesh,Verified
TXN010459,INV109475,119551,2018-02-05,SIP,51.498,149.5419,7701.11,Delhi,Verified
TXN008326,INV109474,119551,2018-02-05,SIP,170.703,149.5419,25527.25,Delhi,Verified
TXN013751,INV109473,125497,2018-02-05,SIP,170.005,62.5391,10631.96,Telangana,Verified
TXN000796,INV109472,119092,2018-02-05,SIP,35.43,3585.91,127048.79,Punjab,Verified
TXN022722,INV109468,125497,2018-02-05,Lumpsum,92.487,62.5391,5784.05,Delhi,Verified
TXN009602,INV109470,125497,2018-02-05,Redemption,199.715,62.5391,12490.0,West Bengal,Pending
TXN000518,INV109469,120503,2018-02-05,SIP,157.416,43.0571,6777.88,Punjab,Verified
TXN017453,INV109467,119092,2018-02-05,Lumpsum,149.82,3585.91,537241.04,Punjab,Verified
TXN024858,INV109466,119092,2018-02-05,SIP,31.785,3585.91,113978.15,Telangana,Verified
TXN004962,INV109471,119551,2018-02-05,SIP,56.503,149.5419,8449.57,Karnataka,Verified
TXN013280,INV109481,125497,2018-02-06,Lumpsum,33.047,61.0687,2018.14,Maharashtra,Pending
TXN015864,INV109482,119092,2018-02-06,SIP,25.775,3586.5624,92443.65,West Bengal,Verified
TXN009090,INV109480,118632,2018-02-06,Lumpsum,112.125,34.1225,3825.99,Punjab,Verified
TXN012298,INV109483,120841,2018-02-06,Redemption,153.871,55.8448,8592.9,Karnataka,Pending
TXN008585,INV109478,125497,2018-02-06,Lumpsum,56.488,61.0687,3449.65,Karnataka,Verified
TXN010503,INV109477,125497,2018-02-06,SIP,159.443,61.0687,9736.98,Punjab,Pending
TXN021451,INV109479,119092,2018-02-06,SIP,183.471,3586.5624,658030.19,Karnataka,Verified
TXN024648,INV109484,119551,2018-02-07,Redemption,5.764,149.7571,863.2,Gujarat,Verified
TXN020308,INV109485,118632,2018-02-07,SIP,185.898,34.131,6344.88,Punjab,Verified
TXN015284,INV109486,120503,2018-02-07,Lumpsum,92.204,42.3219,3902.25,Karnataka,Rejected
TXN023678,INV109487,120841,2018-02-07,SIP,183.294,56.2631,10312.69,Delhi,Pending
TXN006230,INV109488,125497,2018-02-07,SIP,129.133,62.36,8052.73,Telangana,Pending
TXN001018,INV109489,119551,2018-02-07,Lumpsum,187.309,149.7571,28050.85,Delhi,Verified
TXN021408,INV109490,120841,2018-02-07,SIP,21.705,56.2631,1221.19,Maharashtra,Verified
TXN000027,INV109498,120841,2018-02-08,Lumpsum,92.164,56.7201,5227.55,Punjab,Pending
TXN017477,INV109497,118632,2018-02-08,Lumpsum,149.298,34.7053,5181.43,Maharashtra,Verified
TXN020814,INV109496,125497,2018-02-08,SIP,32.312,63.7076,2058.52,West Bengal,Verified
TXN002545,INV109495,120503,2018-02-08,Redemption,63.834,42.9776,2743.43,Karnataka,Verified
TXN019207,INV109491,125497,2018-02-08,SIP,135.153,63.7076,8610.27,Uttar Pradesh,Verified
TXN020867,INV109493,125497,2018-02-08,SIP,52.675,63.7076,3355.8,Delhi,Verified
TXN022958,INV109492,125497,2018-02-08,SIP,147.481,63.7076,9395.66,Delhi,Verified
TXN003096,INV109494,125497,2018-02-08,SIP,120.896,63.7076,7701.99,Tamil Nadu,Verified
TXN014908,INV109504,118632,2018-02-09,SIP,143.857,34.4287,4952.81,Telangana,Verified
TXN002792,INV109506,119551,2018-02-09,SIP,28.159,149.9118,4221.37,West Bengal,Verified
TXN006536,INV109503,120503,2018-02-09,SIP,65.732,42.7755,2811.72,Maharashtra,Verified
TXN019081,INV109505,120841,2018-02-09,Lumpsum,115.023,56.448,6492.82,Telangana,Verified
TXN005142,INV109501,120841,2018-02-09,SIP,15.129,56.448,854.0,West Bengal,Verified
TXN010626,INV109500,119551,2018-02-09,SIP,160.962,149.9118,24130.1,Tamil Nadu,Verified
TXN004772,INV109499,119551,2018-02-09,SIP,103.397,149.9118,15500.43,Rajasthan,Verified
TXN011628,INV109502,120503,2018-02-09,SIP,170.288,42.7755,7284.15,Tamil Nadu,Verified
TXN012835,INV109507,119092,2018-02-11,SIP,50.321,3589.8896,180646.83,Delhi,Verified
TXN022163,INV109517,119092,2018-02-12,Lumpsum,90.094,3590.5319,323485.38,Rajasthan,Verified
TXN002894,INV109515,120503,2018-02-12,SIP,29.906,43.1983,1291.89,Telangana,Verified
TXN005560,INV109514,125497,2018-02-12,Lumpsum,144.767,64.4738,9333.68,Gujarat,Verified
TXN002690,INV109513,125497,2018-02-12,SIP,27.289,64.4738,1759.43,Uttar Pradesh,Rejected
TXN019826,INV109516,125497,2018-02-12,Lumpsum,178.136,64.4738,11485.1,Rajasthan,Verified
TXN014928,INV109511,119551,2018-02-12,SIP,40.623,149.9962,6093.3,Punjab,Pending
TXN006798,INV109510,119092,2018-02-12,Lumpsum,88.258,3590.5319,316893.16,Delhi,Verified
TXN023636,INV109509,119551,2018-02-12,SIP,198.384,149.9962,29756.85,Rajasthan,Verified
TXN013216,INV109508,120503,2018-02-12,SIP,30.084,43.1983,1299.58,Gujarat,Verified
TXN014233,INV109512,119092,2018-02-12,SIP,42.543,3590.5319,152752.0,Uttar Pradesh,Verified
TXN020577,INV109527,119551,2018-02-14,SIP,6.046,150.0741,907.35,Uttar Pradesh,Verified
TXN017203,INV109526,125497,2018-02-14,SIP,76.875,64.5707,4963.87,Rajasthan,Verified
TXN017283,INV109525,120503,2018-02-14,Lumpsum,150.925,43.2179,6522.66,Delhi,Verified
TXN010142,INV109524,118632,2018-02-14,SIP,94.472,34.3877,3248.67,Gujarat,Verified
TXN006724,INV109523,119551,2018-02-14,Lumpsum,197.875,150.0741,29695.91,Delhi,Verified
TXN014135,INV109521,119551,2018-02-14,SIP,114.726,150.0741,17217.4,Punjab,Rejected
TXN016405,INV109520,119092,2018-02-14,SIP,6.933,3591.8457,24902.27,Delhi,Verified
TXN008948,INV109519,119551,2018-02-14,Lumpsum,109.343,150.0741,16409.55,Uttar Pradesh,Verified
